country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/8/2022,8,34,19,4,-6,4
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/9/2022,8,33,22,5,0,4
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/10/2022,4,30,13,-6,-6,4
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/11/2022,9,37,24,-2,-5,3
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/12/2022,7,34,18,-4,-4,4
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/13/2022,8,33,18,-10,-3,4
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/14/2022,4,29,9,-9,-1,4
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/15/2022,6,31,16,-3,-1,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/16/2022,6,29,22,-5,4,6
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/17/2022,5,29,18,-12,-3,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/18/2022,4,30,16,-11,-3,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/19/2022,7,33,18,-10,-1,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/20/2022,10,34,22,-13,0,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/21/2022,4,27,10,-15,2,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/22/2022,7,29,18,-10,3,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/23/2022,4,25,17,-12,6,7
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/24/2022,2,24,14,-17,0,6
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/25/2022,5,31,14,-14,-1,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/26/2022,9,33,18,-11,0,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/27/2022,7,29,14,-17,1,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/28/2022,8,31,10,-11,4,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/29/2022,8,32,14,-4,5,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/30/2022,6,28,16,-10,9,7
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,1/31/2022,15,42,40,-10,-9,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/1/2022,15,36,98,7,-60,11
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/2/2022,13,38,35,-4,-9,4
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/3/2022,12,36,29,-9,-6,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/4/2022,10,34,17,-6,2,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/5/2022,6,29,10,-4,2,6
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/6/2022,7,29,13,-5,6,6
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/7/2022,7,31,13,-13,0,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/8/2022,8,34,15,-13,-1,5
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/9/2022,6,28,10,-16,-2,7
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/10/2022,2,22,0,-22,-5,10
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/11/2022,5,28,5,-17,1,6
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/12/2022,6,30,10,-13,1,6
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/13/2022,4,27,10,-16,6,8
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/14/2022,7,34,15,-21,-3,6
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/15/2022,0,24,6,-20,-5,8
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/16/2022,0,24,5,-21,-5,9
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/17/2022,4,30,10,-22,-5,8
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/18/2022,0,25,3,-23,-3,8
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/19/2022,0,25,7,-20,-2,9
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/20/2022,-4,18,1,-23,6,10
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/21/2022,1,27,14,-24,-6,9
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/22/2022,0,24,13,-22,-7,9
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/23/2022,-1,24,13,-20,-6,10
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/24/2022,-2,20,10,-26,-8,12
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/25/2022,-9,13,-4,-23,-3,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/26/2022,-2,26,2,-13,-2,11
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/27/2022,-13,8,6,-21,5,12
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,2/28/2022,1,26,41,-12,-55,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/1/2022,3,34,16,-18,-7,10
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/2/2022,5,33,19,-15,-4,9
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/3/2022,12,37,54,-11,-50,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/4/2022,5,31,21,-18,4,12
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/5/2022,4,27,14,-14,3,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/6/2022,3,25,12,-13,17,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/7/2022,-2,18,20,-17,3,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/8/2022,7,32,33,-11,6,12
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/9/2022,5,28,33,-11,8,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/10/2022,10,33,42,-14,10,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/11/2022,7,28,32,-12,14,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/12/2022,9,31,34,-6,17,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/13/2022,9,30,34,-8,28,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/14/2022,9,30,45,-11,13,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/15/2022,7,28,40,-9,12,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/16/2022,4,26,38,-9,12,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/17/2022,4,24,35,-13,12,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/18/2022,8,30,34,-9,14,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/19/2022,9,32,36,-5,17,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/20/2022,8,30,33,-7,27,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/21/2022,9,31,51,-10,13,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/22/2022,8,30,47,-6,13,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/23/2022,4,24,41,-7,12,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/24/2022,11,34,50,-7,14,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/25/2022,10,32,39,-6,16,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/26/2022,10,34,40,-2,18,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/27/2022,14,36,47,0,28,12
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/28/2022,12,35,59,-4,14,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/29/2022,13,36,57,-2,13,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/30/2022,15,37,57,1,13,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,3/31/2022,20,44,63,3,8,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/1/2022,17,45,51,1,-1,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/2/2022,4,37,25,-10,-6,19
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/3/2022,-12,16,-5,-24,17,21
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/4/2022,1,31,39,-15,3,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/5/2022,1,31,36,-11,5,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/6/2022,1,26,34,-12,8,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/7/2022,3,27,33,-17,12,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/8/2022,-6,14,15,-21,13,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/9/2022,2,26,13,-16,17,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/10/2022,3,25,5,-18,33,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/11/2022,3,25,35,-18,14,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/12/2022,5,28,38,-14,13,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/13/2022,4,25,32,-13,12,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/14/2022,13,36,48,-5,11,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/15/2022,9,26,43,-11,-44,24
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/16/2022,5,29,27,-14,9,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/17/2022,7,26,12,-9,33,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/18/2022,8,29,40,-11,5,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/19/2022,8,32,36,-9,10,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/20/2022,11,35,40,-7,10,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/21/2022,15,38,43,-9,12,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/22/2022,11,34,31,-6,14,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/23/2022,13,37,24,0,17,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/24/2022,16,39,14,-2,37,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/25/2022,17,41,48,-4,9,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/26/2022,20,46,52,6,6,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/27/2022,25,53,58,14,5,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/28/2022,33,63,67,21,3,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/29/2022,30,63,57,28,-19,18
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,4/30/2022,25,61,46,31,-13,17
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/1/2022,21,62,40,11,17,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/2/2022,20,39,146,14,-67,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/3/2022,44,69,212,46,-68,11
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/4/2022,45,72,227,49,-60,12
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/5/2022,43,65,204,40,-52,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/6/2022,34,56,141,34,-43,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/7/2022,20,42,89,35,-28,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/8/2022,25,47,69,34,19,10
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/9/2022,29,50,88,22,4,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/10/2022,21,43,72,19,4,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/11/2022,19,41,59,17,5,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/12/2022,23,45,69,10,8,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/13/2022,17,39,50,7,11,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/14/2022,16,40,54,15,11,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/15/2022,17,37,66,10,24,12
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/16/2022,21,38,120,25,-49,20
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/17/2022,18,42,63,12,9,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/18/2022,16,39,63,7,8,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/19/2022,16,37,60,-3,9,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/20/2022,12,32,41,-2,11,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/21/2022,6,25,28,-5,13,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/22/2022,8,27,31,-6,28,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/23/2022,13,34,58,-4,10,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/24/2022,10,31,53,-2,8,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/25/2022,9,28,46,0,4,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/26/2022,22,40,102,4,-45,21
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/27/2022,9,30,38,-10,12,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/28/2022,10,31,41,-5,14,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/29/2022,9,28,41,-5,31,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/30/2022,13,34,56,-7,12,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,5/31/2022,15,37,55,0,11,13
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/1/2022,21,42,98,3,-44,21
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/2/2022,15,38,50,-5,12,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/3/2022,11,34,40,-7,14,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/4/2022,13,35,37,-2,15,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/5/2022,12,34,39,-4,31,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/6/2022,14,34,57,-5,11,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/7/2022,14,37,53,-3,10,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/8/2022,15,37,53,-1,11,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/9/2022,16,37,55,-5,12,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/10/2022,11,31,37,-4,13,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/11/2022,12,33,36,-1,16,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/12/2022,11,31,28,-3,31,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/13/2022,15,36,60,-2,12,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/14/2022,12,33,53,-2,11,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/15/2022,11,32,49,0,10,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/16/2022,17,37,60,-4,11,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/17/2022,8,28,40,-3,12,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/18/2022,10,30,35,-2,14,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/19/2022,12,31,42,-2,32,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/20/2022,15,36,68,1,8,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/21/2022,5,24,50,0,6,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/22/2022,6,25,53,1,5,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/23/2022,13,33,58,-1,5,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/24/2022,11,33,47,0,7,15
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/25/2022,12,34,47,4,12,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/26/2022,14,35,49,5,33,14
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/27/2022,15,35,69,5,0,16
ID,Indonesia,North Sumatra,,,ID-SU,,ChIJhxxy61r51y8RC8vXCYE-p6w,6/28/2022,14,36,68,8,-1,16
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/1/2022,-9,1,30,-16,-47,-3
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/2/2022,10,28,39,4,-17,-3
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/3/2022,10,35,19,9,-29,-2
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/4/2022,17,37,17,13,-27,-3
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/5/2022,15,34,19,11,-15,-4
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/6/2022,14,36,24,17,-11,-5
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/7/2022,0,23,9,11,-24,-2
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/8/2022,2,34,7,20,-6,-4
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/9/2022,1,24,3,18,-13,0
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/10/2022,12,39,29,15,-11,-6
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/11/2022,15,38,24,15,-10,-7
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/12/2022,11,29,23,11,-8,-4
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/13/2022,10,33,24,15,-5,-5
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/14/2022,6,26,21,15,-4,-4
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/15/2022,5,30,14,24,0,-3
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/16/2022,4,21,18,17,-6,0
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/17/2022,6,29,22,8,-3,-4
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/18/2022,5,24,17,14,-6,-3
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/19/2022,12,26,25,6,-2,-3
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/20/2022,11,28,24,9,0,-2
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/21/2022,7,23,18,13,0,-2
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/22/2022,4,29,11,10,5,-1
ID,Indonesia,Papua,,,ID-PA,,ChIJc5L_qgQsO2gRc-bvXpxOqes,1/23/2022,1,16,13,15,-8,2
